PLAYER_NAME,OVR,PROGRAM,TEAM,PRICE,AWA,BTK,BSK,PBK,PRC,POS_CB,POS_DT,POS_FB,POS_FS,POS_HB,POS_K,POS_LE,POS_LG,POS_LOLB,POS_LT,POS_MLB,POS_P,POS_QB,POS_RE,POS_RG,POS_ROLB,POS_RT,POS_SS,POS_TE,POS_WR,AWA SQUARED,BTK SQUARED,PBK SQUARED,TAK SQUARED,AGI SQUARED,SPD SQUARED,RT_PBK,HB_PBK,HB_BTK,TE_STR,WR_ACC,WR_CIT,LE_FMV,DT_BSH,DT_PRC,DT_TAK,RE_STR,LOLB_PUR,MLB_POW,MLB_PUR,CB_PRC,CB_MCV,FS_ZCV,K_KAC,P_KAC,Actual,Predicted,Discrepancy
D.J. Jones,68,Core Silver,San Francisco 49ers,1200,59.0,10.0,10.0,35.0,59.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3481.0,100.0,1225.0,4225.0,4624.0,3844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,59.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,547.4380195407826,-652.5619804592174
Ben Koyack,68,Core Silver,Jacksonville Jaguars,500,75.0,38.0,10.0,54.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5625.0,1444.0,2916.0,900.0,4761.0,4900.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.99999999999983,442.21669540055746,-57.783304599442374
Kerry Wynn,68,Core Silver,Cincinnati Bengals,500,61.0,10.0,10.0,35.0,61.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3721.0,100.0,1225.0,4225.0,3025.0,3969.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.99999999999983,397.57637013468616,-102.42362986531367
Caleb Benenoch,68,Core Silver,Tampa Bay Buccaneers,500,73.0,10.0,10.0,64.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5329.0,100.0,4096.0,529.0,2025.0,4096.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.99999999999983,603.8652601814987,103.86526018149885
Bryce Hager,68,Core Silver,Los Angeles Rams,550,51.0,10.0,10.0,35.0,51.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2601.0,100.0,1225.0,4900.0,4624.0,5625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,64.0,0.0,0.0,0.0,0.0,0.0,549.9999999999998,713.1025633647889,163.10256336478915
Rico Gathers,68,Core Silver,Dallas Cowboys,500,53.0,39.0,10.0,54.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2809.0,1521.0,2916.0,289.0,5625.0,4900.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.99999999999983,573.7463081274558,73.74630812745596
Clive Walford,68,Core Silver,Miami Dolphins,500,55.0,55.0,10.0,62.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3025.0,3025.0,3844.0,1225.0,4356.0,4900.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.99999999999983,480.7890246367952,-19.210975363204625
Corn Elder,67,Core Silver,Carolina Panthers,500,45.0,46.0,10.0,25.0,45.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025.0,2116.0,625.0,2500.0,6400.0,6561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,55.0,0.0,0.0,0.0,499.99999999999983,602.3901632766165,102.39016327661665
Rodney Gunter,68,Core Silver,Arizona Cardinals,499,58.0,10.0,10.0,35.0,58.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3364.0,100.0,1225.0,4624.0,3721.0,3969.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.00000000000006,430.28688169075326,-68.7131183092468
Josh Malone,67,Core Silver,Cincinnati Bengals,499,44.0,53.0,12.0,38.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1936.0,2809.0,1444.0,324.0,5776.0,6889.0,0.0,0.0,0.0,0.0,82.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.00000000000006,533.1132322473874,34.113232247387316
Bryan Bulaga,68,Power Up,Green Bay Packers,1300,72.0,10.0,10.0,64.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5184.0,100.0,4096.0,225.0,2809.0,2209.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,556.7547585711458,-743.2452414288542
Eddie Goldman,68,Power Up,Chicago Bears,840,65.0,10.0,10.0,35.0,65.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4225.0,100.0,1225.0,4624.0,2401.0,2401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,65.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.0,467.96549291087456,-372.03450708912544
Sam Tevi,68,Core Silver,Los Angeles Chargers,500,64.0,10.0,10.0,62.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4096.0,100.0,3844.0,625.0,2809.0,2809.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.99999999999983,547.0722578259464,47.072257825946565
Jamel Dean,67,Core Rookie,Tampa Bay Buccaneers,450,45.0,43.0,10.0,25.0,45.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025.0,1849.0,625.0,1681.0,5776.0,7225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,53.0,0.0,0.0,0.0,450.00000000000006,571.3837163026146,121.38371630261457
Matt Schaub,67,Core Silver,Atlanta Falcons,500,71.0,15.0,24.0,10.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5041.0,225.0,100.0,169.0,1936.0,3025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.99999999999983,382.1175804465718,-117.88241955342801
Max Garcia,68,Core Silver,Arizona Cardinals,500,77.0,10.0,10.0,60.0,10.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5929.0,100.0,3600.0,676.0,1600.0,3025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.99999999999983,635.9827964512065,135.98279645120664
Jermaine Eluemunor,67,Core Silver,Baltimore Ravens,500,57.0,10.0,10.0,63.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3249.0,100.0,3969.0,529.0,2809.0,3364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.99999999999983,457.11780375265977,-42.88219624734006
Dane Cruikshank,67,Core Silver,Tennessee Titans,500,48.0,58.0,10.0,25.0,48.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,3364.0,625.0,2601.0,6084.0,6889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,499.99999999999983,530.4174206407772,30.41742064077738
Tyler Ervin,67,Core Silver,Baltimore Ravens,500,38.0,51.0,12.0,36.0,10.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1444.0,2601.0,1296.0,361.0,5929.0,6889.0,0.0,36.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.99999999999983,660.9932778320464,160.99327783204654
Jason Spriggs,68,Core Silver,Green Bay Packers,550,71.0,10.0,10.0,63.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5041.0,100.0,3969.0,441.0,3136.0,4225.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549.9999999999998,614.5893703557394,64.58937035573967
Delano Hill,68,Core Silver,Seattle Seahawks,500,59.0,36.0,10.0,25.0,59.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3481.0,1296.0,625.0,4225.0,5625.0,6400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,499.99999999999983,472.8877336440008,-27.112266355999054
Mack Wilson,67,Core Rookie,Cleveland Browns,500,51.0,23.0,10.0,35.0,51.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2601.0,529.0,1225.0,3969.0,5184.0,5625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,67.0,0.0,0.0,0.0,0.0,0.0,499.99999999999983,398.06334798824963,-101.9366520117502
Darius Slayton,67,Core Rookie,New York Giants,550,50.0,53.0,10.0,17.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2500.0,2809.0,289.0,400.0,5776.0,7056.0,0.0,0.0,0.0,0.0,83.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549.9999999999998,509.7810878676778,-40.218912132321975
Michael Ola,67,Core Silver,New Orleans Saints,500,61.0,10.0,10.0,62.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3721.0,100.0,3844.0,361.0,3481.0,2704.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.99999999999983,478.25740881005123,-21.742591189948598
Shilique Calhoun,68,Core Silver,New England Patriots,500,44.0,10.0,10.0,10.0,44.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1936.0,100.0,100.0,4356.0,5625.0,4761.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.99999999999983,931.0413142358631,431.04131423586324
Jon Feliciano,68,Core Silver,Buffalo Bills,500,66.0,10.0,10.0,64.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4356.0,100.0,4096.0,961.0,3025.0,2809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.99999999999983,511.40339008630866,11.403390086308832
Phillip Walker,67,Core Silver,Indianapolis Colts,450,50.0,52.0,60.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2500.0,2704.0,100.0,196.0,5776.0,5329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.00000000000006,682.3985733734756,232.39857337347559
Nate Sudfeld,67,Core Silver,Philadelphia Eagles,500,52.0,22.0,44.0,10.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2704.0,484.0,100.0,400.0,2704.0,4356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.99999999999983,505.3792910311486,5.379291031148796
Reece Fountain,67,Core Silver,Indianapolis Colts,450,42.0,58.0,10.0,18.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1764.0,3364.0,324.0,400.0,5625.0,6400.0,0.0,0.0,0.0,0.0,79.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.00000000000006,638.9545860507981,188.954586050798
Thomas Rawls,68,Core Silver,Jacksonville Jaguars,500,51.0,59.0,12.0,46.0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2601.0,3481.0,2116.0,625.0,5184.0,6561.0,0.0,46.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.99999999999983,549.4580697931123,49.45806979311243
Kentrell Brothers,68,Core Silver,Minnesota Vikings,500,47.0,12.0,10.0,35.0,47.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2209.0,144.0,1225.0,5329.0,5625.0,4761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,65.0,0.0,0.0,0.0,0.0,0.0,499.99999999999983,587.1004583671904,87.10045836719058
DeAndre Carter,67,Core Silver,Houston Texans,500,52.0,52.0,14.0,18.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2704.0,2704.0,324.0,625.0,7225.0,6724.0,0.0,0.0,0.0,0.0,85.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.99999999999983,500.321836052052,0.3218360520521628
Andrew Van Ginkel,67,Core Rookie,Miami Dolphins,450,50.0,10.0,10.0,35.0,50.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2500.0,100.0,1225.0,4624.0,5476.0,5776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,70.0,0.0,0.0,0.0,0.0,0.0,450.00000000000006,533.4952461534674,83.49524615346735
Keith Reaser,67,Core Silver,Kansas City Chiefs,500,52.0,52.0,10.0,25.0,52.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2704.0,2704.0,625.0,1296.0,5929.0,6400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,54.0,0.0,0.0,0.0,499.99999999999983,429.0935600864035,-70.90643991359633
Cameron Artis-Payne,68,Core Silver,Carolina Panthers,499,43.0,59.0,12.0,41.0,10.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1849.0,3481.0,1681.0,169.0,5476.0,6241.0,0.0,41.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.00000000000006,669.2514195850704,170.25141958507032
Anthony Firkser,67,Core Silver,Tennessee Titans,500,65.0,53.0,10.0,59.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4225.0,2809.0,3481.0,784.0,5476.0,4761.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.99999999999983,365.35904597490145,-134.64095402509838
Bo Scarbrough,67,Core Silver,Seattle Seahawks,500,37.0,58.0,21.0,36.0,10.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1369.0,3364.0,1296.0,324.0,5041.0,6241.0,0.0,36.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.99999999999983,724.7359435898687,224.7359435898689
Ray-Ray Armstrong,67,Core Silver,Cleveland Browns,500,63.0,10.0,10.0,35.0,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3969.0,100.0,1225.0,4624.0,4761.0,5184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.99999999999983,452.55395852931366,-47.44604147068617
Spencer Drango,68,Core Silver,Los Angeles Chargers,500,72.0,10.0,10.0,60.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5184.0,100.0,3600.0,529.0,2916.0,2916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.99999999999983,534.7473607778063,34.74736077780648
Steven Means,67,Core Silver,Atlanta Falcons,500,50.0,20.0,10.0,35.0,50.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2500.0,400.0,1225.0,3969.0,4225.0,5184.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.99999999999983,470.726932535473,-29.273067464526832
Armon Watts,67,Core Rookie,Minnesota Vikings,500,53.0,10.0,10.0,35.0,53.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2809.0,100.0,1225.0,4356.0,3600.0,3136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,53.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.99999999999983,509.10974341016924,9.109743410169415
Jordan Devey,67,Core Silver,Oakland Raiders,549,66.0,10.0,10.0,57.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4356.0,100.0,3249.0,841.0,2601.0,2809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548.9999999999999,433.13291309285387,-115.86708690714602
Andrew Norwell,68,Power Up,Jacksonville Jaguars,800,70.0,10.0,10.0,65.0,30.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4900.0,100.0,4225.0,1225.0,1156.0,2209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.9999999999999,562.6199570635403,-237.38004293645963
Deshaun Davis,67,Core Rookie,Cincinnati Bengals,450,52.0,11.0,10.0,35.0,52.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2704.0,121.0,1225.0,4761.0,4900.0,5184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,71.0,0.0,0.0,0.0,0.0,0.0,450.00000000000006,464.7620385311609,14.76203853116084
Tanoh Kpassagnon,67,Core Silver,Kansas City Chiefs,500,52.0,13.0,10.0,35.0,52.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2704.0,169.0,1225.0,4225.0,4624.0,4900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.99999999999983,533.7305870457643,33.73058704576448
Nathan Gerry,67,Core Silver,Philadelphia Eagles,500,56.0,23.0,10.0,35.0,56.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3136.0,529.0,1225.0,4096.0,5329.0,5929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.99999999999983,453.84221160192027,-46.15778839807956
Darius Phillips,67,Core Silver,Cincinnati Bengals,500,47.0,41.0,10.0,25.0,47.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2209.0,1681.0,625.0,1225.0,6241.0,6889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,55.0,0.0,0.0,0.0,499.99999999999983,532.0178634162285,32.017863416228636
Avery Williamson,68,Power Up,New York Jets,549,69.0,10.0,10.0,35.0,69.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4761.0,100.0,1225.0,4225.0,4225.0,4761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,69.0,0.0,0.0,0.0,0.0,0.0,548.9999999999999,530.1642795124698,-18.835720487530125
Kevin Pamphile,67,Core Silver,Tennessee Titans,500,69.0,10.0,10.0,63.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4761.0,100.0,3969.0,1600.0,3249.0,4096.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.99999999999983,519.7569436995016,19.756943699501733
Shaun Wilson,67,Core Silver,Tampa Bay Buccaneers,500,42.0,50.0,10.0,40.0,10.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1764.0,2500.0,1600.0,841.0,6241.0,6561.0,0.0,40.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.99999999999983,566.8799674919101,66.87996749191024
Paxton Lynch,67,Core Silver,Seattle Seahawks,500,51.0,51.0,61.0,10.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2601.0,2601.0,100.0,196.0,5041.0,4900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.99999999999983,632.3673130353724,132.36731303537255
Antonio Garcia,67,Core Silver,Indianapolis Colts,500,53.0,10.0,10.0,63.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2809.0,100.0,3969.0,676.0,2401.0,3364.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.99999999999983,535.4829146741868,35.48291467418693
Corey Nelson,67,Core Silver,Tampa Bay Buccaneers,450,61.0,10.0,10.0,35.0,61.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3721.0,100.0,1225.0,4489.0,4489.0,5776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0,0.0,0.0,0.0,0.0,450.00000000000006,378.92163991164006,-71.07836008836
Dontrell Hilliard,67,Core Silver,Cleveland Browns,500,43.0,56.0,12.0,39.0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1849.0,3136.0,1521.0,841.0,6241.0,6889.0,0.0,39.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.99999999999983,576.4977394548863,76.49773945488647
Xavier Grimble,67,Core Silver,Pittsburgh Steelers,600,69.0,46.0,10.0,58.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4761.0,2116.0,3364.0,1225.0,3600.0,4489.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,306.39930802748216,-293.60069197251784
Javon Wims,67,Core Silver,Chicago Bears,450,46.0,61.0,14.0,23.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2116.0,3721.0,529.0,324.0,5625.0,6241.0,0.0,0.0,0.0,0.0,80.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.00000000000006,534.932487758993,84.93248775899298
Ramik Wilson,68,Core Silver,Jacksonville Jaguars,500,55.0,10.0,10.0,35.0,55.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3025.0,100.0,1225.0,5329.0,4225.0,5625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,66.0,0.0,0.0,0.0,0.0,0.0,499.99999999999983,465.46358910809715,-34.536410891902676
Marquis Flowers,67,Core Silver,Washington Redskins,500,53.0,10.0,22.0,35.0,53.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2809.0,100.0,1225.0,3600.0,5329.0,5776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,67.0,0.0,0.0,0.0,0.0,0.0,499.99999999999983,556.7354850597159,56.73548505971604
Bradley Sowell,67,Core Silver,Chicago Bears,500,57.0,36.0,10.0,58.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3249.0,1296.0,3364.0,900.0,3364.0,2809.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.99999999999983,429.69595122067756,-70.30404877932227
Cody Barton,67,Core Rookie,Seattle Seahawks,500,51.0,28.0,10.0,35.0,51.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2601.0,784.0,1225.0,4489.0,5776.0,5625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.99999999999983,494.57309129966563,-5.426908700334195
Justin Jones,67,Core Silver,Los Angeles Chargers,500,55.0,10.0,10.0,35.0,55.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3025.0,100.0,1225.0,5041.0,2809.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,55.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.99999999999983,487.1786056890747,-12.821394310925143
Michael Dunn,67,Core Silver,Miami Dolphins,500,54.0,10.0,10.0,64.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2916.0,100.0,4096.0,625.0,2500.0,2916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.99999999999983,469.4815283611359,-30.518471638863957
